Customer_ID,Prefix,First_Name,Last_Name,Birth_Date,Marital_Status,Gender,Email_Address,Occupation,Full_Name,Customer_Priority,Birth_Year
21517,Mr.,Gerald,Subram,17/10/1944,M,M,gerald43@oz-store.com,Management,Mr. Gerald Subram,Priority,1944
21518,Mr.,Ruben,Madan,18/11/1945,M,M,ruben8@oz-store.com,Professional,Mr. Ruben Madan,Standard,1945
21519,Mr.,Franklin,Becker,8/04/1945,S,M,franklin37@oz-store.com,Management,Mr. Franklin Becker,Standard,1945
21520,Mr.,Seth,Baker,17/07/1945,M,M,seth34@oz-store.com,Management,Mr. Seth Baker,Priority,1945
21521,Mrs.,Joanna,Romero,8/02/1946,S,F,joanna8@oz-store.com,Professional,Mrs. Joanna Romero,Standard,1946
21522,Mrs.,Morgan,Bryant,11/07/1946,S,F,morgan87@oz-store.com,Professional,Mrs. Morgan Bryant,Standard,1946
21523,Mr.,Timothy,Green,25/08/1946,M,M,timothy40@oz-store.com,Management,Mr. Timothy Green,Priority,1946
21524,Mrs.,Faith,Wood,11/02/1953,S,F,faith2@oz-store.com,Professional,Mrs. Faith Wood,Standard,1953
21525,Mrs.,Victoria,Howard,13/08/1953,M,F,victoria38@oz-store.com,Professional,Mrs. Victoria Howard,Standard,1953
21526,Mr.,Jonathon,Munoz,7/11/1953,S,M,jonathon4@oz-store.com,Professional,Mr. Jonathon Munoz,Standard,1953
21527,Mr.,Sergio,Patel,21/09/1954,S,M,sergio3@oz-store.com,Professional,Mr. Sergio Patel,Standard,1954
21528,Mr.,Jay,Moreno,6/05/1954,M,M,jay35@oz-store.com,Professional,Mr. Jay Moreno,Priority,1954
21529,Mrs.,Kristi,Martinez,4/03/1953,S,F,kristi35@oz-store.com,Management,Mrs. Kristi Martinez,Standard,1953
21530,Mrs.,Toni,Raman,3/02/1953,M,F,toni12@oz-store.com,Management,Mrs. Toni Raman,Standard,1953
21531,Mrs.,Kari,Vance,10/02/1953,M,F,kari5@oz-store.com,Management,Mrs. Kari Vance,Standard,1953
21532,Mrs.,Sierra,Turner,25/03/1953,M,F,sierra4@oz-store.com,Management,Mrs. Sierra Turner,Priority,1953
21533,Mr.,Gilbert,Tang,24/06/1953,M,M,gilbert25@oz-store.com,Professional,Mr. Gilbert Tang,Standard,1953
21534,Mr.,Warren,Rai,26/04/1952,S,M,warren7@oz-store.com,Professional,Mr. Warren Rai,Priority,1952
21535,Mr.,Alfredo,Sandberg,27/07/1951,S,M,alfredo21@oz-store.com,Professional,Mr. Alfredo Sandberg,Standard,1951
21536,Mr.,Billy,Rubio,19/02/1951,M,M,billy21@oz-store.com,Professional,Mr. Billy Rubio,Standard,1951
21537,Mrs.,Gloria,Navarro,8/06/1951,M,F,gloria10@oz-store.com,Professional,Mrs. Gloria Navarro,Standard,1951
21538,Mrs.,Tara,Luo,10/04/1950,M,F,tara6@oz-store.com,Management,Mrs. Tara Luo,Standard,1950
21539,Mr.,Phillip,Raman,26/03/1950,M,M,phillip13@oz-store.com,Management,Mr. Phillip Raman,Standard,1950
21540,Mr.,Ross,Rubio,17/02/1950,S,M,ross39@oz-store.com,Management,Mr. Ross Rubio,Priority,1950
21541,,Daisy,Gutierrez,26/03/1950,M,NA,daisy7@oz-store.com,Management, Daisy Gutierrez,Priority,1950
21542,Mrs.,Patricia,Vance,24/05/1949,M,F,patricia9@oz-store.com,Skilled Manual,Mrs. Patricia Vance,Standard,1949
21543,Mrs.,Naomi,Romero,2/02/1949,M,F,naomi9@oz-store.com,Management,Mrs. Naomi Romero,Standard,1949
21544,Mr.,Gary,Moreno,26/04/1949,M,M,gary17@oz-store.com,Management,Mr. Gary Moreno,Priority,1949
21545,Ms.,Michele,Schmidt,13/10/1949,M,F,michele25@oz-store.com,Management,Ms. Michele Schmidt,Standard,1949
21546,Mr.,Cory,Garcia,25/05/1948,M,M,cory13@oz-store.com,Skilled Manual,Mr. Cory Garcia,Standard,1948
21547,Mr.,Brad,Raje,13/05/1948,S,M,brad14@oz-store.com,Management,Mr. Brad Raje,Priority,1948
21548,Mrs.,Christy,Chander,2/09/1948,M,F,christy33@oz-store.com,Management,Mrs. Christy Chander,Priority,1948
21549,Mr.,Jerome,Ruiz,23/03/1947,S,M,jerome2@oz-store.com,Management,Mr. Jerome Ruiz,Standard,1947
21550,Mrs.,Kara,Deng,26/08/1947,M,F,kara2@oz-store.com,Management,Mrs. Kara Deng,Standard,1947
21551,Mr.,Elijah,Butler,20/08/1975,S,M,elijah18@oz-store.com,Professional,Mr. Elijah Butler,Standard,1975
21552,Mr.,Francis,Alvarez,19/11/1975,M,M,francis2@oz-store.com,Professional,Mr. Francis Alvarez,Standard,1975
21553,Mr.,Allen,Suri,17/10/1975,M,M,allen0@oz-store.com,Professional,Mr. Allen Suri,Standard,1975
21554,Ms.,Molly,Rana,24/07/1973,S,F,molly11@oz-store.com,Professional,Ms. Molly Rana,Standard,1973
21555,Mr.,Jarrod,Madan,9/03/1974,S,M,jarrod7@oz-store.com,Professional,Mr. Jarrod Madan,Standard,1974
21556,Ms.,Gloria,Serrano,27/05/1974,S,F,gloria17@oz-store.com,Professional,Ms. Gloria Serrano,Standard,1974
21557,Ms.,Kate,Lal,16/04/1974,S,F,kate7@oz-store.com,Management,Ms. Kate Lal,Standard,1974
21558,Ms.,Nicole,Coleman,24/12/1973,S,F,nicole54@oz-store.com,Management,Ms. Nicole Coleman,Standard,1973
21559,Mr.,Pedro,Malhotra,7/04/1973,M,M,pedro5@oz-store.com,Management,Mr. Pedro Malhotra,Standard,1973
21560,Mr.,Kristopher,Lopez,12/09/1973,M,M,kristopher15@oz-store.com,Professional,Mr. Kristopher Lopez,Standard,1973
21561,Mr.,Albert,Navarro,20/05/1972,S,M,albert12@oz-store.com,Professional,Mr. Albert Navarro,Standard,1972
21562,Mr.,Drew,Jai,19/10/1972,S,M,drew12@oz-store.com,Management,Mr. Drew Jai,Standard,1972
21563,Ms.,Carla,Mehta,25/12/1971,S,F,carla16@oz-store.com,Professional,Ms. Carla Mehta,Standard,1971
21564,Ms.,Erica,Liu,1/08/1971,S,F,erica3@oz-store.com,Professional,Ms. Erica Liu,Standard,1971
21565,Ms.,Sheena,Shan,11/11/1972,M,F,sheena8@oz-store.com,Management,Ms. Sheena Shan,Standard,1972
21566,Mr.,Jermaine,Garcia,15/01/1972,M,M,jermaine13@oz-store.com,Management,Mr. Jermaine Garcia,Standard,1972
21567,Ms.,Candace,Sanchez,13/07/1971,M,F,candace18@oz-store.com,Management,Ms. Candace Sanchez,Standard,1971
21568,Ms.,Jacquelyn,Hernandez,21/11/1971,M,F,jacquelyn4@oz-store.com,Management,Ms. Jacquelyn Hernandez,Standard,1971
21569,Mr.,Brendan,Rai,14/09/1970,S,M,brendan15@oz-store.com,Professional,Mr. Brendan Rai,Standard,1970
21570,Mr.,Barry,Kovár,2/07/1970,M,M,barry4@oz-store.com,Management,Mr. Barry Kovár,Standard,1970
21571,Mr.,Darryl,Yang,25/04/1970,M,M,darryl5@oz-store.com,Management,Mr. Darryl Yang,Standard,1970
21572,Mr.,Randall,Ramos,27/04/1971,M,M,randall19@oz-store.com,Management,Mr. Randall Ramos,Standard,1971
21573,Mr.,Jimmy,Munoz,3/08/1969,S,M,jimmy10@oz-store.com,Management,Mr. Jimmy Munoz,Standard,1969
21574,Mr.,Fernando,Lewis,18/07/1964,M,M,fernando19@oz-store.com,Professional,Mr. Fernando Lewis,Standard,1964
21575,Mr.,Justin,Foster,15/08/1956,M,M,justin13@oz-store.com,Professional,Mr. Justin Foster,Standard,1956
21576,Mr.,Benjamin,Gonzales,12/10/1956,M,M,benjamin18@oz-store.com,Professional,Mr. Benjamin Gonzales,Standard,1956
21577,Mrs.,Tiffany,Ma,11/03/1934,M,F,tiffany16@oz-store.com,Management,Mrs. Tiffany Ma,Standard,1934
21578,Mr.,Jordan,Green,21/04/1934,M,M,jordan68@oz-store.com,Management,Mr. Jordan Green,Standard,1934
21579,Mr.,Wyatt,Jackson,4/11/1934,M,M,wyatt12@oz-store.com,Management,Mr. Wyatt Jackson,Standard,1934
21580,Mrs.,Mariah,Ward,28/12/1963,S,F,mariah37@oz-store.com,Professional,Mrs. Mariah Ward,Standard,1963
21581,Mrs.,Rachel,Russell,14/07/1963,M,F,rachel68@oz-store.com,Professional,Mrs. Rachel Russell,Standard,1963
21582,Mrs.,Amber,Roberts,13/03/1972,M,F,amber3@oz-store.com,Skilled Manual,Mrs. Amber Roberts,Standard,1972
21583,Mrs.,Jaclyn,Lal,5/04/1972,M,F,jaclyn32@oz-store.com,Skilled Manual,Mrs. Jaclyn Lal,Standard,1972
21584,Mr.,Gavin,Bryant,3/02/1972,M,M,gavin16@oz-store.com,Skilled Manual,Mr. Gavin Bryant,Standard,1972
21585,Mrs.,Trinity,Gray,18/06/1972,M,F,trinity5@oz-store.com,Skilled Manual,Mrs. Trinity Gray,Standard,1972
21586,Mrs.,Stephanie,Foster,6/07/1972,M,F,stephanie43@oz-store.com,Skilled Manual,Mrs. Stephanie Foster,Standard,1972
21587,Mrs.,Jenna,Roberts,28/05/1972,M,F,jenna3@oz-store.com,Skilled Manual,Mrs. Jenna Roberts,Standard,1972
21588,Mr.,Theodore,Martin,3/02/1972,M,M,theodore0@oz-store.com,Skilled Manual,Mr. Theodore Martin,Standard,1972
21589,Mrs.,Vanessa,Coleman,15/03/1970,M,F,vanessa6@oz-store.com,Skilled Manual,Mrs. Vanessa Coleman,Standard,1970
21590,Mrs.,Taylor,Gonzales,7/11/1970,M,F,taylor41@oz-store.com,Skilled Manual,Mrs. Taylor Gonzales,Standard,1970
21591,Mr.,Clayton,Goel,26/09/1970,M,M,clayton37@oz-store.com,Skilled Manual,Mr. Clayton Goel,Standard,1970
21592,Mrs.,Christina,Reed,21/03/1970,M,F,christina19@oz-store.com,Skilled Manual,Mrs. Christina Reed,Standard,1970
21593,Mr.,Marcus,Roberts,1/11/1969,S,M,marcus41@oz-store.com,Skilled Manual,Mr. Marcus Roberts,Standard,1969
21594,Mrs.,Brianna,Moore,20/02/1969,M,F,brianna6@oz-store.com,Skilled Manual,Mrs. Brianna Moore,Standard,1969
21595,Mr.,Juan,Ward,23/10/1971,M,M,juan22@oz-store.com,Professional,Mr. Juan Ward,Standard,1971
21596,Mr.,Luke,Wright,3/08/1971,M,M,luke50@oz-store.com,Professional,Mr. Luke Wright,Standard,1971
21597,Mr.,Jose,Jones,3/02/1971,M,M,jose59@oz-store.com,Professional,Mr. Jose Jones,Standard,1971
21598,Mrs.,Chloe,Perez,14/10/1969,M,F,chloe9@oz-store.com,Professional,Mrs. Chloe Perez,Standard,1969
21599,Mrs.,Sara,Lopez,12/12/1969,M,F,sara48@oz-store.com,Professional,Mrs. Sara Lopez,Standard,1969
21600,Mrs.,Alexa,Bell,27/05/1968,M,F,alexa12@oz-store.com,Skilled Manual,Mrs. Alexa Bell,Standard,1968
21601,,Jacqueline,Bell,20/02/1968,M,NA,jacqueline38@oz-store.com,Skilled Manual, Jacqueline Bell,Standard,1968
21602,Mr.,Manuel,Malhotra,25/12/1968,M,M,manuel3@oz-store.com,Skilled Manual,Mr. Manuel Malhotra,Standard,1968
21603,Mr.,Seth,Barnes,20/06/1968,M,M,seth51@oz-store.com,Skilled Manual,Mr. Seth Barnes,Standard,1968
21604,Ms.,Melanie,Howard,18/05/1967,S,F,melanie37@oz-store.com,Professional,Ms. Melanie Howard,Standard,1967
21605,Mrs.,Brittney,Ye,25/02/1970,M,F,brittney8@oz-store.com,Professional,Mrs. Brittney Ye,Standard,1970
21606,Mr.,Connor,Roberts,11/04/1970,M,M,connor33@oz-store.com,Professional,Mr. Connor Roberts,Standard,1970
21607,Mr.,Bryce,Torres,12/04/1970,M,M,bryce4@oz-store.com,Professional,Mr. Bryce Torres,Standard,1970
21608,Mr.,David,Griffin,6/12/1970,M,M,david54@oz-store.com,Professional,Mr. David Griffin,Standard,1970
21609,Mrs.,Tabitha,Blanco,8/07/1970,S,F,tabitha36@oz-store.com,Professional,Mrs. Tabitha Blanco,Standard,1970
21610,Mr.,Caleb,Edwards,20/02/1970,M,M,caleb30@oz-store.com,Professional,Mr. Caleb Edwards,Standard,1970
21611,Mr.,Ethan,Wilson,18/03/1970,M,M,ethan40@oz-store.com,Professional,Mr. Ethan Wilson,Standard,1970
21612,Mr.,Spencer,Foster,24/06/1967,S,M,spencer18@oz-store.com,Professional,Mr. Spencer Foster,Standard,1967
21613,Mr.,Caleb,Powell,18/04/1967,S,M,caleb5@oz-store.com,Skilled Manual,Mr. Caleb Powell,Standard,1967
21614,Mr.,William,Thomas,17/08/1967,M,M,william26@oz-store.com,Skilled Manual,Mr. William Thomas,Standard,1967
21615,Mrs.,Grace,Torres,19/05/1967,S,F,grace39@oz-store.com,Skilled Manual,Mrs. Grace Torres,Standard,1967
21616,Mr.,Carson,Wood,6/11/1966,M,M,carson1@oz-store.com,Professional,Mr. Carson Wood,Standard,1966
21617,Ms.,Jennifer,Miller,27/02/1966,S,F,jennifer34@oz-store.com,Professional,Ms. Jennifer Miller,Standard,1966
21618,Mr.,Elijah,Carter,20/08/1966,M,M,elijah38@oz-store.com,Professional,Mr. Elijah Carter,Standard,1966
21619,Mrs.,Angela,Patterson,19/04/1966,S,F,angela13@oz-store.com,Professional,Mrs. Angela Patterson,Standard,1966
21620,Mrs.,Mariah,Brooks,6/08/1969,M,F,mariah1@oz-store.com,Professional,Mrs. Mariah Brooks,Standard,1969
21622,Mr.,Ethan,Winston,18/05/1969,M,M,ethan21@oz-store.com,Professional,Mr. Ethan Winston,Standard,1969
21623,Mr.,Connor,Diaz,23/05/1969,M,M,connor16@oz-store.com,Professional,Mr. Connor Diaz,Standard,1969
21624,Mrs.,Faith,Price,17/01/1969,S,F,faith1@oz-store.com,Professional,Mrs. Faith Price,Standard,1969
21625,Mrs.,Jennifer,Hall,27/08/1969,M,F,jennifer51@oz-store.com,Professional,Mrs. Jennifer Hall,Standard,1969
21627,Mrs.,Bailey,Roberts,16/03/1969,M,F,bailey25@oz-store.com,Professional,Mrs. Bailey Roberts,Standard,1969
21628,Ms.,Kelli,Xu,21/08/1965,S,F,kelli28@oz-store.com,Professional,Ms. Kelli Xu,Standard,1965
21629,Mr.,Thomas,Thomas,16/08/1965,S,M,thomas72@oz-store.com,Skilled Manual,Mr. Thomas Thomas,Standard,1965
21630,Mrs.,Faith,Jenkins,9/03/1965,M,F,faith6@oz-store.com,Skilled Manual,Mrs. Faith Jenkins,Standard,1965
21631,Mr.,Martin,Sanchez,19/04/1965,M,M,martin4@oz-store.com,Skilled Manual,Mr. Martin Sanchez,Standard,1965
21632,Mrs.,Jaclyn,Liang,6/09/1965,M,F,jaclyn18@oz-store.com,Skilled Manual,Mrs. Jaclyn Liang,Standard,1965
21633,Mr.,Cameron,Zhang,17/07/1965,M,M,cameron19@oz-store.com,Skilled Manual,Mr. Cameron Zhang,Standard,1965
21634,Mrs.,Arianna,Cook,25/05/1965,M,F,arianna43@oz-store.com,Skilled Manual,Mrs. Arianna Cook,Standard,1965
21635,Mr.,Christian,Lewis,20/03/1965,M,M,christian40@oz-store.com,Skilled Manual,Mr. Christian Lewis,Standard,1965
21636,Mrs.,Katherine,Rivera,19/10/1965,M,F,katherine11@oz-store.com,Skilled Manual,Mrs. Katherine Rivera,Standard,1965
21637,Mr.,Richard,Lewis,20/04/1964,S,M,richard15@oz-store.com,Professional,Mr. Richard Lewis,Standard,1964
21639,Mr.,Anthony,Wilson,26/03/1964,M,M,anthony16@oz-store.com,Skilled Manual,Mr. Anthony Wilson,Standard,1964
21640,Mr.,Charles,Cooper,7/04/1964,M,M,charles57@oz-store.com,Skilled Manual,Mr. Charles Cooper,Standard,1964
21641,Mrs.,Kaylee,Perez,23/08/1964,M,F,kaylee34@oz-store.com,Skilled Manual,Mrs. Kaylee Perez,Standard,1964
21642,Mrs.,Alexandra,Rodriguez,3/06/1964,M,F,alexandra84@oz-store.com,Skilled Manual,Mrs. Alexandra Rodriguez,Standard,1964
21643,Mr.,Wyatt,Diaz,15/08/1964,M,M,wyatt50@oz-store.com,Skilled Manual,Mr. Wyatt Diaz,Standard,1964
21644,Mrs.,Sydney,Howard,22/05/1964,M,F,sydney12@oz-store.com,Skilled Manual,Mrs. Sydney Howard,Standard,1964
21645,Mr.,Spencer,Alexander,7/08/1964,M,M,spencer21@oz-store.com,Skilled Manual,Mr. Spencer Alexander,Standard,1964
21646,Mr.,Luis,Bryant,5/06/1963,M,M,luis17@oz-store.com,Professional,Mr. Luis Bryant,Standard,1963
21647,Mr.,Blake,Brown,4/02/1963,S,M,blake3@oz-store.com,Professional,Mr. Blake Brown,Standard,1963
21648,Mr.,Ronnie,Sun,13/10/1963,S,M,ronnie11@oz-store.com,Professional,Mr. Ronnie Sun,Standard,1963
21649,Mr.,Keith,Nara,8/09/1963,M,M,keith20@oz-store.com,Professional,Mr. Keith Nara,Standard,1963
21650,Mr.,Cedric,Zeng,23/11/1963,M,M,cedric22@oz-store.com,Professional,Mr. Cedric Zeng,Standard,1963
21651,Mr.,Sean,Cooper,13/11/1963,M,M,sean16@oz-store.com,Professional,Mr. Sean Cooper,Standard,1963
21652,Mrs.,Julia,Bell,3/10/1963,M,F,julia51@oz-store.com,Professional,Mrs. Julia Bell,Standard,1963
21653,Mr.,Jose,Anderson,4/01/1963,S,M,jose71@oz-store.com,Professional,Mr. Jose Anderson,Standard,1963
21654,Mr.,Aidan,Barnes,27/11/1963,S,M,aidan3@oz-store.com,Professional,Mr. Aidan Barnes,Standard,1963
21655,Mr.,Zachary,Bryant,21/06/1963,M,M,zachary16@oz-store.com,Professional,Mr. Zachary Bryant,Standard,1963
21656,Mrs.,Hannah,Hayes,24/06/1963,M,F,hannah44@oz-store.com,Professional,Mrs. Hannah Hayes,Standard,1963
21657,Ms.,Sara,Green,7/03/1963,S,F,sara41@oz-store.com,Professional,Ms. Sara Green,Standard,1963
21658,Mrs.,Jocelyn,Powell,18/09/1963,M,F,jocelyn9@oz-store.com,Professional,Mrs. Jocelyn Powell,Standard,1963
21659,Mrs.,Gabrielle,Jenkins,25/06/1963,M,F,gabrielle29@oz-store.com,Professional,Mrs. Gabrielle Jenkins,Standard,1963
21660,Mrs.,Allison,Watson,28/07/1963,M,F,allison7@oz-store.com,Professional,Mrs. Allison Watson,Standard,1963
21661,Mr.,Terry,Champion,18/08/1978,S,M,terry17@oz-store.com,Manual,Mr. Terry Champion,Standard,1978
21663,Mr.,Kenneth,Goel,16/08/1972,S,M,kenneth16@oz-store.com,Manual,Mr. Kenneth Goel,Standard,1972
21664,Mr.,Edwin,Yuan,27/02/1972,S,M,edwin29@oz-store.com,Manual,Mr. Edwin Yuan,Standard,1972
21665,Mr.,Karl,Jai,8/07/1973,S,M,karl12@oz-store.com,Manual,Mr. Karl Jai,Standard,1973
21666,Mrs.,Leslie,Jimenez,4/07/1973,M,F,leslie6@oz-store.com,Skilled Manual,Mrs. Leslie Jimenez,Standard,1973
21667,Mrs.,Crystal,Zhang,28/03/1973,M,F,crystal2@oz-store.com,Skilled Manual,Mrs. Crystal Zhang,Standard,1973
21668,Mrs.,Christina,Rogers,11/09/1973,M,F,christina18@oz-store.com,Skilled Manual,Mrs. Christina Rogers,Standard,1973
21669,Mrs.,Jessica,Rodriguez,3/04/1973,M,F,jessica68@oz-store.com,Skilled Manual,Mrs. Jessica Rodriguez,Standard,1973
21670,Mr.,Benjamin,Lal,6/04/1972,S,M,benjamin31@oz-store.com,Manual,Mr. Benjamin Lal,Standard,1972
21671,Mr.,Nicolas,Jai,24/10/1972,S,M,nicolas9@oz-store.com,Manual,Mr. Nicolas Jai,Standard,1972
21672,Mr.,Craig,Gomez,6/05/1972,S,M,craig3@oz-store.com,Manual,Mr. Craig Gomez,Standard,1972
21673,Mr.,Jésus,Gill,17/07/1972,S,M,jésus12@oz-store.com,Manual,Mr. Jésus Gill,Standard,1972
21674,Ms.,Jada,Morris,21/03/1971,M,F,jada10@oz-store.com,Manual,Ms. Jada Morris,Standard,1971
21675,Ms.,Adriana,Rana,10/02/1971,S,F,adriana12@oz-store.com,Manual,Ms. Adriana Rana,Standard,1971
21676,Ms.,Valerie,Guo,8/07/1971,S,F,valerie19@oz-store.com,Manual,Ms. Valerie Guo,Standard,1971
21677,Mr.,Cedric,Chander,25/11/1971,S,M,cedric34@oz-store.com,Manual,Mr. Cedric Chander,Standard,1971
21678,Mr.,Alvin,Tang,12/07/1971,S,M,alvin26@oz-store.com,Manual,Mr. Alvin Tang,Standard,1971
21679,Mr.,Drew,Yuan,8/10/1971,S,M,drew7@oz-store.com,Manual,Mr. Drew Yuan,Standard,1971
21680,Mr.,Ricky,Torres,27/05/1971,S,M,ricky12@oz-store.com,Manual,Mr. Ricky Torres,Standard,1971
21681,Mr.,Casey,Ortega,1/07/1971,S,M,casey46@oz-store.com,Clerical,Mr. Casey Ortega,Standard,1971
21682,Mrs.,Katrina,Goel,6/09/1971,S,F,katrina18@oz-store.com,Clerical,Mrs. Katrina Goel,Standard,1971
21683,Mr.,Henry,Suri,15/02/1971,S,M,henry2@oz-store.com,Clerical,Mr. Henry Suri,Standard,1971
21684,Mrs.,Mariah,Bennett,15/10/1917,M,F,mariah5@oz-store.com,Manual,Mrs. Mariah Bennett,Standard,1917
21685,Mrs.,Bailey,Green,17/07/1974,S,F,bailey34@oz-store.com,Clerical,Mrs. Bailey Green,Standard,1974
21686,Mr.,Albert,Ortega,17/09/1974,M,M,albert22@oz-store.com,Clerical,Mr. Albert Ortega,Standard,1974
21687,Ms.,Sarah,Brown,11/01/1974,S,F,sarah6@oz-store.com,Skilled Manual,Ms. Sarah Brown,Standard,1974
21688,Mr.,Jesse,Morris,17/12/1930,S,M,jesse19@oz-store.com,Skilled Manual,Mr. Jesse Morris,Standard,1930
21689,Mrs.,Olivia,Simmons,4/02/1931,M,F,olivia60@oz-store.com,Skilled Manual,Mrs. Olivia Simmons,Standard,1931
21690,Ms.,Samantha,Thomas,27/07/1966,S,F,samantha12@oz-store.com,Skilled Manual,Ms. Samantha Thomas,Standard,1966
21691,Mr.,Brandon,Martin,2/09/1966,S,M,brandon35@oz-store.com,Skilled Manual,Mr. Brandon Martin,Standard,1966
21692,Ms.,Savannah,Ward,6/11/1966,S,F,savannah11@oz-store.com,Skilled Manual,Ms. Savannah Ward,Standard,1966
21693,Ms.,Alyssa,Ashe,28/07/1966,S,F,alyssa9@oz-store.com,Skilled Manual,Ms. Alyssa Ashe,Standard,1966
21694,Mr.,Bobby,Sai,21/06/1966,S,M,bobby4@oz-store.com,Skilled Manual,Mr. Bobby Sai,Standard,1966
21695,Mr.,Ethan,Rodriguez,6/10/1966,M,M,ethan38@oz-store.com,Skilled Manual,Mr. Ethan Rodriguez,Standard,1966
21696,Mrs.,Gabrielle,Watson,14/05/1953,M,F,gabrielle18@oz-store.com,Manual,Mrs. Gabrielle Watson,Standard,1953
21697,Mr.,Dalton,Powell,19/10/1953,M,M,dalton54@oz-store.com,Manual,Mr. Dalton Powell,Standard,1953
21698,Mrs.,Tracy,She,18/07/1953,M,F,tracy2@oz-store.com,Manual,Mrs. Tracy She,Standard,1953
21699,Mr.,Logan,Sharma,1/04/1954,M,M,logan3@oz-store.com,Clerical,Mr. Logan Sharma,Standard,1954
21700,Mr.,Juan,Ramirez,4/10/1954,M,M,juan17@oz-store.com,Clerical,Mr. Juan Ramirez,Standard,1954
21701,Mrs.,Abigail,Sanders,8/07/1955,M,F,abigail24@oz-store.com,Clerical,Mrs. Abigail Sanders,Standard,1955
21702,Mrs.,Paige,Gonzales,6/02/1955,M,F,paige16@oz-store.com,Clerical,Mrs. Paige Gonzales,Standard,1955
21703,Mrs.,Paige,Blue,11/09/1955,M,F,paige38@oz-store.com,Clerical,Mrs. Paige Blue,Standard,1955
21704,Mr.,Charles,Martinez,26/04/1955,M,M,charles21@oz-store.com,Clerical,Mr. Charles Martinez,Standard,1955
21705,Mr.,Warren,Sharma,10/10/1956,M,M,warren40@oz-store.com,Skilled Manual,Mr. Warren Sharma,Standard,1956
21706,Mrs.,Haley,Murphy,8/12/1957,M,F,haley6@oz-store.com,Skilled Manual,Mrs. Haley Murphy,Standard,1957
21707,Mrs.,Cassidy,Simmons,18/02/1957,M,F,cassidy16@oz-store.com,Skilled Manual,Mrs. Cassidy Simmons,Standard,1957
21708,Mrs.,Andrea,Brooks,4/02/1958,M,F,andrea2@oz-store.com,Clerical,Mrs. Andrea Brooks,Standard,1958
21709,Mrs.,Katherine,Torres,9/10/1958,S,F,katherine17@oz-store.com,Clerical,Mrs. Katherine Torres,Standard,1958
21710,Mrs.,Brittany,Gonzales,5/11/1958,M,F,brittany15@oz-store.com,Clerical,Mrs. Brittany Gonzales,Standard,1958
21711,Mrs.,Hailey,Gray,11/11/1958,S,F,hailey15@oz-store.com,Clerical,Mrs. Hailey Gray,Standard,1958
21712,Mrs.,Megan,Ross,14/06/1958,M,F,megan54@oz-store.com,Skilled Manual,Mrs. Megan Ross,Standard,1958
21713,Mr.,Jose,Parker,11/12/1958,S,M,jose37@oz-store.com,Skilled Manual,Mr. Jose Parker,Standard,1958
21714,Mrs.,Carmen,Patel,9/09/1958,S,F,carmen7@oz-store.com,Skilled Manual,Mrs. Carmen Patel,Standard,1958
21715,Mr.,Jonathan,Ross,13/05/1958,M,M,jonathan3@oz-store.com,Skilled Manual,Mr. Jonathan Ross,Standard,1958
21716,Mr.,Gerald,Sara,2/03/1958,M,M,gerald40@oz-store.com,Skilled Manual,Mr. Gerald Sara,Standard,1958
21717,Mr.,Angel,King,13/07/1959,M,M,angel41@oz-store.com,Clerical,Mr. Angel King,Standard,1959
21718,Mr.,Devin,Roberts,18/11/1959,S,M,devin36@oz-store.com,Skilled Manual,Mr. Devin Roberts,Standard,1959
21720,Mr.,Raul,Jai,8/05/1959,S,M,raul10@oz-store.com,Skilled Manual,Mr. Raul Jai,Standard,1959
21721,Mrs.,Sara,Campbell,25/05/1959,S,F,sara32@oz-store.com,Skilled Manual,Mrs. Sara Campbell,Standard,1959
21722,Mr.,Spencer,Wood,5/05/1959,M,M,spencer3@oz-store.com,Skilled Manual,Mr. Spencer Wood,Standard,1959
21723,Ms.,Tiffany,Huang,9/03/1972,M,F,tiffany6@oz-store.com,Skilled Manual,Ms. Tiffany Huang,Standard,1972
21724,Ms.,Mandy,Yang,12/09/1972,S,F,mandy6@oz-store.com,Skilled Manual,Ms. Mandy Yang,Standard,1972
21725,Ms.,Gabrielle,Cannata,21/08/1972,S,F,gabrielle50@oz-store.com,Skilled Manual,Ms. Gabrielle Cannata,Standard,1972
21727,Ms.,Arianna,Flores,24/06/1973,M,F,arianna10@oz-store.com,Skilled Manual,Ms. Arianna Flores,Standard,1973
21728,Ms.,Madison,Harris,9/07/1973,S,F,madison14@oz-store.com,Skilled Manual,Ms. Madison Harris,Standard,1973
21729,Mrs.,Alexandria,Morgan,11/07/1973,S,F,alexandria35@oz-store.com,Skilled Manual,Mrs. Alexandria Morgan,Standard,1973
21730,Mr.,Noah,Campbell,20/04/1973,M,M,noah34@oz-store.com,Skilled Manual,Mr. Noah Campbell,Standard,1973
21731,Mrs.,Alexandra,Diaz,25/07/1973,M,F,alexandra43@oz-store.com,Skilled Manual,Mrs. Alexandra Diaz,Standard,1973
21732,Mr.,Ian,Johnson,24/10/1972,S,M,ian2@oz-store.com,Skilled Manual,Mr. Ian Johnson,Standard,1972
21733,Mr.,Ian,Simmons,4/11/1971,S,M,ian55@oz-store.com,Skilled Manual,Mr. Ian Simmons,Standard,1971
21734,Mrs.,Grace,Garcia,2/08/1971,M,F,grace16@oz-store.com,Skilled Manual,Mrs. Grace Garcia,Standard,1971
